Closed,PV23107813,1400000,1505000,1962,1434,8765,05/08/2023 12:00:00 AM,07/06/2023 12:00:00 AM,07/27/2023 12:00:00 AM,6
Closed,SB24157115,1689000,1520000,1972,1672,7009,08/03/2024 12:00:00 AM,08/26/2024 12:00:00 AM,09/25/2024 12:00:00 AM,23
Closed,SB25169199,1479000,1550000,1963,1617,7866,02/26/2025 12:00:00 AM,08/06/2025 12:00:00 AM,09/05/2025 12:00:00 AM,8
Closed,PV25225491,1625000,1558860,1972,1672,7176,09/26/2025 12:00:00 AM,10/02/2025 12:00:00 AM,10/23/2025 12:00:00 AM,6
Closed,SB25133956,1595000,1565000,1972,1539,7584,06/17/2025 12:00:00 AM,06/28/2025 12:00:00 AM,07/28/2025 12:00:00 AM,11
Closed,PV23169954,1410000,1570000,1963,2076,9010,09/12/2023 12:00:00 AM,09/25/2023 12:00:00 AM,10/10/2023 12:00:00 AM,10
Closed,PW24113147,1599000,1580000,1963,2016,7950,06/03/2024 12:00:00 AM,06/12/2024 12:00:00 AM,07/03/2024 12:00:00 AM,6
Closed,WS25024992,1688000,1585900,1963,1806,11731,02/01/2025 12:00:00 AM,04/06/2025 12:00:00 AM,04/29/2025 12:00:00 AM,18
Closed,SB25259562,1499000,1600000,1964,2108,9056,11/13/2025 12:00:00 AM,12/01/2025 12:00:00 AM,12/31/2025 12:00:00 AM,11
Closed,24400017,1575000,1600000,1963,1920,17477,06/11/2024 12:00:00 AM,07/12/2024 12:00:00 AM,08/09/2024 12:00:00 AM,48
Closed,SB25037298,1599000,1600000,1962,1434,7013,02/19/2025 12:00:00 AM,03/21/2025 12:00:00 AM,05/05/2025 12:00:00 AM,29
Closed,PW24029617,1599000,1605000,1962,1504,8238,03/27/2024 12:00:00 AM,04/23/2024 12:00:00 AM,06/07/2024 12:00:00 AM,6
Closed,PV25024472,1675000,1612000,1964,1716,7280,02/03/2025 12:00:00 AM,03/05/2025 12:00:00 AM,04/09/2025 12:00:00 AM,30
Closed,OC24206636,1599000,1612500,1972,1471,7008,10/04/2024 12:00:00 AM,10/07/2024 12:00:00 AM,11/20/2024 12:00:00 AM,3
Closed,PV25034938,1629000,1622000,1963,2057,7635,04/29/2025 12:00:00 AM,07/11/2025 12:00:00 AM,07/31/2025 12:00:00 AM,73
Closed,25535117,1699000,1625000,1964,2440,7281,05/05/2025 12:00:00 AM,08/18/2025 12:00:00 AM,09/16/2025 12:00:00 AM,105
Closed,SB25124391,1649000,1649000,1962,1684,7592,05/27/2025 12:00:00 AM,08/12/2025 12:00:00 AM,09/11/2025 12:00:00 AM,5
Closed,PV24053437,1429000,1650000,1962,1684,7614,03/17/2024 12:00:00 AM,03/27/2024 12:00:00 AM,04/22/2024 12:00:00 AM,10
Closed,23283277,1675000,1675000,1962,1684,7563,06/21/2023 12:00:00 AM,06/26/2023 12:00:00 AM,08/02/2023 12:00:00 AM,5
Closed,PV23164702,1699000,1675000,1962,1501,9010,09/17/2023 12:00:00 AM,09/27/2023 12:00:00 AM,10/20/2023 12:00:00 AM,9
Closed,PV24037425,1700000,1680000,1963,1806,7470,02/24/2024 12:00:00 AM,03/08/2024 12:00:00 AM,04/17/2024 12:00:00 AM,13
Closed,SB25189005,1750000,1680000,1963,2056,7963,08/26/2025 12:00:00 AM,10/20/2025 12:00:00 AM,11/25/2025 12:00:00 AM,55
Closed,25489993,1800000,1685000,1963,1806,10473,01/27/2025 12:00:00 AM,08/01/2025 12:00:00 AM,08/22/2025 12:00:00 AM,187
Closed,SB23195626,1750000,1690000,1963,2016,9086,10/20/2023 12:00:00 AM,11/27/2023 12:00:00 AM,12/21/2023 12:00:00 AM,38
Closed,23301967,1775000,1700000,1963,1806,7384,08/17/2023 12:00:00 AM,02/15/2024 12:00:00 AM,03/18/2024 12:00:00 AM,182
Closed,SB23091706,1525000,1715000,1972,1672,8488,07/12/2023 12:00:00 AM,07/19/2023 12:00:00 AM,07/28/2023 12:00:00 AM,6
Closed,SB25181094,1850000,1730000,1972,2513,9332,08/06/2025 12:00:00 AM,01/07/2026 12:00:00 AM,01/07/2026 12:00:00 AM,126
Closed,AR23152507,1750000,1750000,1964,2440,7282,08/15/2023 12:00:00 AM,11/14/2023 12:00:00 AM,12/18/2023 12:00:00 AM,83
Closed,SB25144227,1798000,1750000,1962,1935,9588,06/26/2025 12:00:00 AM,08/23/2025 12:00:00 AM,09/18/2025 12:00:00 AM,57
Closed,PV25050891,1775000,1757500,1963,1542,8860,03/07/2025 12:00:00 AM,06/21/2025 12:00:00 AM,09/08/2025 12:00:00 AM,55
Closed,SB23140040,1450000,1760000,1963,2076,8291,07/20/2023 12:00:00 AM,08/09/2023 12:00:00 AM,09/22/2023 12:00:00 AM,2
Closed,SB25077095,1789000,1765000,1963,1856,7965,04/08/2025 12:00:00 AM,08/09/2025 12:00:00 AM,09/05/2025 12:00:00 AM,123
Closed,PV25113169,1850000,1775000,1962,1684,7478,05/16/2025 12:00:00 AM,08/02/2025 12:00:00 AM,09/08/2025 12:00:00 AM,73
Closed,SB23192288,1675000,1780000,1963,2016,7638,09/14/2023 12:00:00 AM,10/30/2023 12:00:00 AM,11/29/2023 12:00:00 AM,14
Closed,PV24154911,1780000,1800000,1962,1906,7272,07/26/2024 12:00:00 AM,08/16/2024 12:00:00 AM,10/16/2024 12:00:00 AM,6
Closed,23304789,1799999,1800000,1963,2128,8195,08/26/2023 12:00:00 AM,09/13/2023 12:00:00 AM,10/24/2023 12:00:00 AM,18
Closed,24383675,1799000,1818000,1962,1816,9311,04/24/2024 12:00:00 AM,07/05/2024 12:00:00 AM,08/02/2024 12:00:00 AM,103
Closed,PW24022402,1700000,1825000,1962,2212,8334,01/31/2024 12:00:00 AM,02/08/2024 12:00:00 AM,02/28/2024 12:00:00 AM,8
Closed,SB23188714,1799000,1825000,1963,1806,8088,10/05/2023 12:00:00 AM,02/20/2024 12:00:00 AM,03/21/2024 12:00:00 AM,102
Closed,OC24049696,1850000,1835000,1962,1794,7333,03/12/2024 12:00:00 AM,04/06/2024 12:00:00 AM,05/06/2024 12:00:00 AM,23
Closed,PV25104150,1895000,1835000,1963,2174,9143,05/08/2025 12:00:00 AM,07/28/2025 12:00:00 AM,09/11/2025 12:00:00 AM,63
Closed,SB24218017,1850000,1850000,1962,1684,7243,10/21/2024 12:00:00 AM,11/02/2024 12:00:00 AM,11/27/2024 12:00:00 AM,11
Closed,PV25072633,1888888,1850000,1962,2049,9995,04/03/2025 12:00:00 AM,04/28/2025 12:00:00 AM,05/28/2025 12:00:00 AM,23
Closed,PV23199651,1769000,1850350,1963,1617,8575,10/27/2023 12:00:00 AM,10/31/2023 12:00:00 AM,11/22/2023 12:00:00 AM,4
Closed,SB26021194,1950000,1860000,1963,2440,8625,01/01/2026 12:00:00 AM,03/03/2026 12:00:00 AM,04/02/2026 12:00:00 AM,30
Closed,PV24018264,1899000,1865000,1962,1434,9513,04/06/2024 12:00:00 AM,05/16/2024 12:00:00 AM,06/04/2024 12:00:00 AM,18
Closed,SB23182843,1895000,1890000,1964,2440,9436,10/01/2023 12:00:00 AM,10/09/2023 12:00:00 AM,10/23/2023 12:00:00 AM,8
Closed,PV24039164,1695000,1900000,1971,1539,6577,02/26/2024 12:00:00 AM,03/04/2024 12:00:00 AM,03/15/2024 12:00:00 AM,3
Closed,25598215,1975000,1900000,1963,2242,7005,10/01/2025 12:00:00 AM,12/01/2025 12:00:00 AM,01/02/2026 12:00:00 AM,99
